reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2024-11-10,Shock Absorber,Suspension & traction,1,3868.38,133.15,3868.38,Wholesale Client,Maya,Completed,ORD017621,Automated migration
2024-11-10,Shock Absorber,Suspension & traction,1,3423.09,190.02,3423.09,Retail Client,Maya,Completed,ORD017622,Automated migration
2024-11-10,Starter Motor,Electrical system,1,8214.14,298.65,8214.14,Retail Client,Check,Completed,ORD024801,Automated migration
2024-11-10,Wheel Bearing,Drivetrain,4,1992.84,418.01,7971.36,Wholesale Client,Check,Completed,ORD020488,Automated migration
2024-11-10,Wheel Bearing,Drivetrain,1,2235.74,153.65,2235.74,Retail Client,Bank Transfer,Completed,ORD020531,Automated migration
2024-11-11,Air Filter,Engine system,1,290.25,57.12,290.25,Wholesale Client,Bank Transfer,Completed,ORD007984,Automated migration
2024-11-11,Alternator,Electrical system,1,9839.21,428.42,9839.21,Wholesale Client,Cash,Completed,ORD023574,Automated migration
2024-11-11,Brake Pads,Braking system,1,1416.26,67.62,1416.26,Wholesale Client,Cash,Completed,ORD012687,Automated migration
2024-11-11,Brake Pads,Braking system,1,1521.64,122.57,1521.64,Wholesale Client,Maya,Completed,ORD012688,Automated migration
2024-11-11,Brake Pads,Braking system,1,1402.36,87.2,1402.36,Retail Client,GCash,Completed,ORD012709,Automated migration
2024-11-11,Brake Pads,Braking system,1,1143.17,74.17,1143.17,Wholesale Client,Bank Transfer,Completed,ORD012735,Automated migration
2024-11-11,ECU Module,Electrical system,1,25346.72,899.2,25346.72,Retail Client,Maya,Completed,ORD029484,Automated migration
2024-11-11,Oil Filter,Engine system,1,194.76,48.8,194.76,Retail Client,Maya,Completed,ORD004028,Automated migration
2024-11-11,Oil Filter,Engine system,1,164.08,40.83,164.08,Retail Client,Maya,Completed,ORD004073,Automated migration
2024-11-11,Oil Filter,Engine system,1,199.36,48.25,199.36,Wholesale Client,Cash,Completed,ORD004075,Automated migration
2024-11-11,Oil Filter,Engine system,4,219.06,82.56,876.24,Wholesale Client,Bank Transfer,Completed,ORD004077,Automated migration
2024-11-11,Oil Filter,Engine system,2,257.25,62.62,514.5,Retail Client,Maya,Completed,ORD004080,Automated migration
2024-11-11,Shock Absorber,Suspension & traction,1,3552.29,148.92,3552.29,Retail Client,Bank Transfer,Completed,ORD017651,Automated migration
2024-11-11,Shock Absorber,Suspension & traction,1,3057.92,170.2,3057.92,Wholesale Client,GCash,Completed,ORD017656,Automated migration
2024-11-11,Shock Absorber,Suspension & traction,1,3023.95,157.29,3023.95,Wholesale Client,GCash,Completed,ORD017690,Automated migration
2024-11-11,Wheel Bearing,Drivetrain,1,2536.41,137.75,2536.41,Retail Client,Check,Completed,ORD020494,Automated migration
2024-11-11,Wheel Bearing,Drivetrain,1,2505.64,159.96,2505.64,Retail Client,Check,Completed,ORD020497,Automated migration
2024-11-11,Wheel Bearing,Drivetrain,2,1741.66,195.95,3483.32,Wholesale Client,Cash,Completed,ORD020499,Automated migration
2024-11-12,Alternator,Electrical system,2,7843.31,670.5,15686.62,Retail Client,Check,Completed,ORD023538,Automated migration
2024-11-12,Alternator,Electrical system,3,7484.34,573.43,22453.02,Retail Client,Maya,Completed,ORD023546,Automated migration
2024-11-12,Alternator,Electrical system,1,10007.03,380.44,10007.03,Retail Client,Check,Completed,ORD023556,Automated migration
2024-11-12,Battery,Electrical system,2,6760.6,656.03,13521.2,Retail Client,Cash,Completed,ORD022067,Automated migration
2024-11-12,Battery,Electrical system,1,5357.2,231.35,5357.2,Retail Client,Check,Completed,ORD022096,Automated migration
2024-11-12,Battery,Electrical system,2,6800.28,519.78,13600.56,Retail Client,Bank Transfer,Completed,ORD022098,Automated migration
2024-11-12,Brake Pads,Braking system,1,1058.57,86.76,1058.57,Retail Client,Check,Completed,ORD012698,Automated migration
2024-11-12,Brake Pads,Braking system,1,1464.79,67.6,1464.79,Retail Client,Maya,Completed,ORD012700,Automated migration
2024-11-12,ECU Module,Electrical system,2,27501.12,1147.12,55002.24,Wholesale Client,Cash,Completed,ORD029471,Automated migration
2024-11-12,Oil Filter,Engine system,1,154.36,44.84,154.36,Retail Client,Maya,Completed,ORD004033,Automated migration
2024-11-12,Oil Filter,Engine system,2,157.85,53.69,315.7,Wholesale Client,Maya,Completed,ORD004063,Automated migration
2024-11-12,Shock Absorber,Suspension & traction,3,4153.57,407.72,12460.71,Wholesale Client,GCash,Completed,ORD017614,Automated migration
2024-11-12,Shock Absorber,Suspension & traction,2,2667.2,300.28,5334.4,Wholesale Client,Check,Completed,ORD017650,Automated migration
2024-11-12,Shock Absorber,Suspension & traction,2,3887.6,364.54,7775.2,Retail Client,GCash,Completed,ORD017688,Automated migration
2024-11-12,Shock Absorber,Suspension & traction,1,3835.61,174.07,3835.61,Wholesale Client,Maya,Completed,ORD017701,Automated migration
2024-11-12,Wheel Bearing,Drivetrain,1,1814.84,94.94,1814.84,Wholesale Client,Maya,Completed,ORD020498,Automated migration
2024-11-13,Air Filter,Engine system,4,316.73,71.69,1266.92,Retail Client,GCash,Completed,ORD008022,Automated migration
2024-11-13,Air Filter,Engine system,1,347.94,50.14,347.94,Wholesale Client,Check,Completed,ORD008027,Automated migration
2024-11-13,Air Filter,Engine system,2,347.44,59.81,694.88,Wholesale Client,Check,Completed,ORD008031,Automated migration
2024-11-13,Alternator,Electrical system,1,12106.7,382.96,12106.7,Retail Client,Cash,Completed,ORD023570,Automated migration
2024-11-13,Battery,Electrical system,1,4901.52,254.21,4901.52,Retail Client,Maya,Completed,ORD022081,Automated migration
2024-11-13,Brake Pads,Braking system,1,1448.7,63.02,1448.7,Wholesale Client,Bank Transfer,Completed,ORD012665,Automated migration
2024-11-13,Brake Pads,Braking system,2,1491.99,115.12,2983.98,Wholesale Client,Check,Completed,ORD012722,Automated migration
2024-11-13,ECU Module,Electrical system,1,15934.74,441.96,15934.74,Wholesale Client,Maya,Completed,ORD029472,Automated migration
2024-11-13,ECU Module,Electrical system,1,26838.6,913.12,26838.6,Retail Client,Maya,Completed,ORD029482,Automated migration
2024-11-13,ECU Module,Electrical system,1,26568.86,1278.43,26568.86,Wholesale Client,Maya,Completed,ORD029485,Automated migration
2024-11-13,Oil Filter,Engine system,2,224.06,41.69,448.12,Retail Client,Bank Transfer,Completed,ORD004010,Automated migration
2024-11-13,Oil Filter,Engine system,1,169.49,30.89,169.49,Retail Client,GCash,Completed,ORD004035,Automated migration
2024-11-13,Oil Filter,Engine system,1,226.28,55.74,226.28,Retail Client,GCash,Completed,ORD004041,Automated migration
2024-11-13,Oil Filter,Engine system,2,249.08,38.24,498.16,Wholesale Client,Cash,Completed,ORD004059,Automated migration
2024-11-13,Oil Filter,Engine system,1,211.61,44.55,211.61,Wholesale Client,Bank Transfer,Completed,ORD004078,Automated migration
2024-11-13,Shock Absorber,Suspension & traction,1,3884.61,131.24,3884.61,Wholesale Client,Cash,Completed,ORD017646,Automated migration
2024-11-13,Starter Motor,Electrical system,2,10027.31,871.33,20054.62,Wholesale Client,GCash,Completed,ORD024780,Automated migration
2024-11-13,Starter Motor,Electrical system,2,10116.31,911.62,20232.62,Wholesale Client,Check,Completed,ORD024795,Automated migration
2024-11-13,Wheel Bearing,Drivetrain,1,1645.41,123.65,1645.41,Wholesale Client,Bank Transfer,Completed,ORD020490,Automated migration
2024-11-13,Wheel Bearing,Drivetrain,2,2001.62,228.22,4003.24,Retail Client,Maya,Completed,ORD020529,Automated migration
2024-11-14,Air Filter,Engine system,2,280.61,50.63,561.22,Retail Client,Bank Transfer,Completed,ORD007970,Automated migration
2024-11-14,Air Filter,Engine system,1,227.87,46.78,227.87,Retail Client,GCash,Completed,ORD007990,Automated migration
2024-11-14,Battery,Electrical system,2,5806.45,484.58,11612.9,Retail Client,Bank Transfer,Completed,ORD022087,Automated migration
2024-11-14,Brake Pads,Braking system,1,1270.21,75.77,1270.21,Retail Client,Maya,Completed,ORD012658,Automated migration
2024-11-14,Brake Pads,Braking system,1,1256.6,73.77,1256.6,Wholesale Client,Maya,Completed,ORD012670,Automated migration
2024-11-14,Oil Filter,Engine system,2,246.94,56.08,493.88,Wholesale Client,GCash,Completed,ORD004011,Automated migration
2024-11-14,Oil Filter,Engine system,4,254.53,51.97,1018.12,Wholesale Client,GCash,Completed,ORD004057,Automated migration
2024-11-14,Shock Absorber,Suspension & traction,1,2661.53,88.86,2661.53,Retail Client,Bank Transfer,Completed,ORD017665,Automated migration
2024-11-14,Starter Motor,Electrical system,1,9600.98,493.75,9600.98,Retail Client,GCash,Completed,ORD024799,Automated migration
2024-11-14,Wheel Bearing,Drivetrain,1,2591.93,143.76,2591.93,Retail Client,Cash,Completed,ORD020521,Automated migration
2024-11-15,Air Filter,Engine system,2,344.04,62.53,688.08,Wholesale Client,Cash,Completed,ORD007981,Automated migration
2024-11-15,Air Filter,Engine system,3,269.07,57.47,807.21,Retail Client,Bank Transfer,Completed,ORD007983,Automated migration
2024-11-15,Alternator,Electrical system,2,11996.22,558.93,23992.44,Wholesale Client,Maya,Completed,ORD023547,Automated migration
2024-11-15,Alternator,Electrical system,1,8363.32,307.54,8363.32,Retail Client,GCash,Completed,ORD023562,Automated migration
2024-11-15,Alternator,Electrical system,2,7219.49,580.03,14438.98,Wholesale Client,Bank Transfer,Completed,ORD023568,Automated migration
2024-11-15,Alternator,Electrical system,2,10602.7,980.82,21205.4,Retail Client,GCash,Completed,ORD023572,Automated migration
2024-11-15,Alternator,Electrical system,2,11930.36,559.73,23860.72,Wholesale Client,Check,Completed,ORD023584,Automated migration
2024-11-15,Battery,Electrical system,1,5325.88,204.92,5325.88,Wholesale Client,Check,Completed,ORD022092,Automated migration
2024-11-15,Brake Pads,Braking system,1,1467.87,119.79,1467.87,Wholesale Client,GCash,Completed,ORD012699,Automated migration
2024-11-15,Brake Pads,Braking system,4,1260.48,149.38,5041.92,Retail Client,Check,Completed,ORD012714,Automated migration
2024-11-15,Oil Filter,Engine system,1,143.23,44.62,143.23,Retail Client,Cash,Completed,ORD004025,Automated migration
2024-11-15,Oil Filter,Engine system,3,208.09,66.64,624.27,Wholesale Client,GCash,Completed,ORD004038,Automated migration
2024-11-15,Oil Filter,Engine system,1,179.97,36.03,179.97,Retail Client,Check,Completed,ORD004039,Automated migration
2024-11-15,Oil Filter,Engine system,1,205.19,49.66,205.19,Retail Client,Cash,Completed,ORD004071,Automated migration
2024-11-15,Oil Filter,Engine system,1,252.35,39.2,252.35,Wholesale Client,Maya,Completed,ORD004079,Automated migration
2024-11-15,Shock Absorber,Suspension & traction,2,3476.24,252.88,6952.48,Retail Client,Check,Completed,ORD017615,Automated migration
2024-11-15,Shock Absorber,Suspension & traction,1,3774.74,154.51,3774.74,Wholesale Client,Check,Completed,ORD017648,Automated migration
2024-11-15,Shock Absorber,Suspension & traction,2,3124.7,329.55,6249.4,Wholesale Client,Bank Transfer,Completed,ORD017663,Automated migration
2024-11-15,Shock Absorber,Suspension & traction,1,3047.86,102.85,3047.86,Retail Client,GCash,Completed,ORD017681,Automated migration
2024-11-15,Starter Motor,Electrical system,1,8431.14,253.89,8431.14,Wholesale Client,Maya,Completed,ORD024800,Automated migration
2024-11-16,Air Filter,Engine system,1,232.26,58.39,232.26,Retail Client,Maya,Completed,ORD007971,Automated migration
2024-11-16,Air Filter,Engine system,1,308.89,41.36,308.89,Wholesale Client,Bank Transfer,Completed,ORD007974,Automated migration
2024-11-16,Air Filter,Engine system,1,314.38,45.65,314.38,Wholesale Client,Maya,Completed,ORD007987,Automated migration
2024-11-16,Air Filter,Engine system,1,222.59,47.92,222.59,Retail Client,Cash,Completed,ORD007992,Automated migration
2024-11-16,Air Filter,Engine system,1,234.29,42.28,234.29,Wholesale Client,Cash,Completed,ORD007993,Automated migration
2024-11-16,Air Filter,Engine system,1,332.24,38.84,332.24,Retail Client,Check,Completed,ORD007995,Automated migration
2024-11-16,Air Filter,Engine system,2,344.18,73.74,688.36,Retail Client,Maya,Completed,ORD008013,Automated migration
2024-11-16,Alternator,Electrical system,3,8804.74,793.23,26414.22,Retail Client,Check,Completed,ORD023540,Automated migration
2024-11-16,Alternator,Electrical system,2,8862.42,582.02,17724.84,Wholesale Client,Maya,Completed,ORD023583,Automated migration
2024-11-16,Battery,Electrical system,1,6719.46,176.33,6719.46,Wholesale Client,Maya,Completed,ORD022063,Automated migration
2024-11-16,Battery,Electrical system,2,6911.54,404.9,13823.08,Retail Client,Check,Completed,ORD022076,Automated migration
2024-11-16,Battery,Electrical system,1,4616.35,153.22,4616.35,Wholesale Client,Bank Transfer,Completed,ORD022088,Automated migration
2024-11-16,Brake Pads,Braking system,2,1243.08,107.76,2486.16,Retail Client,Bank Transfer,Completed,ORD012667,Automated migration
2024-11-16,Brake Pads,Braking system,1,1240.95,72.91,1240.95,Retail Client,Maya,Completed,ORD012675,Automated migration
2024-11-16,Brake Pads,Braking system,2,1302.92,99.97,2605.84,Wholesale Client,Maya,Completed,ORD012680,Automated migration
2024-11-16,Brake Pads,Braking system,2,1442.6,102.61,2885.2,Retail Client,Maya,Completed,ORD012708,Automated migration
2024-11-16,Oil Filter,Engine system,1,217.12,45.56,217.12,Wholesale Client,Cash,Completed,ORD004032,Automated migration
2024-11-16,Oil Filter,Engine system,1,219.07,35.48,219.07,Wholesale Client,Check,Completed,ORD004052,Automated migration
2024-11-16,Oil Filter,Engine system,2,184.3,31.56,368.6,Wholesale Client,Maya,Completed,ORD004087,Automated migration
2024-11-16,Shock Absorber,Suspension & traction,3,3564.54,382.48,10693.62,Retail Client,Bank Transfer,Completed,ORD017638,Automated migration
2024-11-16,Shock Absorber,Suspension & traction,1,3513.13,169.83,3513.13,Wholesale Client,Cash,Completed,ORD017687,Automated migration
2024-11-16,Shock Absorber,Suspension & traction,2,2647.56,177.27,5295.12,Retail Client,Cash,Completed,ORD017695,Automated migration
2024-11-16,Starter Motor,Electrical system,4,10798.46,1069.79,43193.84,Retail Client,Bank Transfer,Completed,ORD024793,Automated migration
2024-11-16,Wheel Bearing,Drivetrain,1,1754.37,110.8,1754.37,Retail Client,Bank Transfer,Completed,ORD020500,Automated migration
2024-11-17,Air Filter,Engine system,2,343.67,54.8,687.34,Wholesale Client,Check,Completed,ORD007979,Automated migration
2024-11-17,Alternator,Electrical system,2,9442.53,834.25,18885.06,Retail Client,GCash,Completed,ORD023581,Automated migration
2024-11-17,Alternator,Electrical system,1,9220.72,405.33,9220.72,Wholesale Client,GCash,Completed,ORD023585,Automated migration
2024-11-17,Battery,Electrical system,1,6366.87,210.04,6366.87,Wholesale Client,Check,Completed,ORD022066,Automated migration
2024-11-17,Brake Pads,Braking system,3,1342.58,194.28,4027.74,Wholesale Client,Maya,Completed,ORD012674,Automated migration
2024-11-17,Brake Pads,Braking system,3,1266.93,169.03,3800.79,Retail Client,Maya,Completed,ORD012682,Automated migration
2024-11-17,Brake Pads,Braking system,2,1367.67,118.44,2735.34,Wholesale Client,Cash,Completed,ORD012707,Automated migration
2024-11-17,ECU Module,Electrical system,3,22909.88,2806.22,68729.64,Retail Client,Maya,Completed,ORD029475,Automated migration
2024-11-17,Oil Filter,Engine system,1,179.24,46.59,179.24,Wholesale Client,Check,Completed,ORD003999,Automated migration
2024-11-17,Oil Filter,Engine system,2,163.59,51.63,327.18,Retail Client,Cash,Completed,ORD004005,Automated migration
2024-11-17,Oil Filter,Engine system,1,230.37,37.65,230.37,Wholesale Client,Cash,Completed,ORD004009,Automated migration
2024-11-17,Oil Filter,Engine system,3,200.38,38.92,601.14,Wholesale Client,GCash,Completed,ORD004018,Automated migration
2024-11-17,Shock Absorber,Suspension & traction,1,3441.06,120.26,3441.06,Wholesale Client,Maya,Completed,ORD017661,Automated migration
2024-11-17,Wheel Bearing,Drivetrain,2,2547.53,164.64,5095.06,Retail Client,Check,Completed,ORD020495,Automated migration
2024-11-18,Alternator,Electrical system,1,11996.72,394.95,11996.72,Retail Client,Bank Transfer,Completed,ORD023548,Automated migration
2024-11-18,Alternator,Electrical system,3,12435.99,1012.4,37307.97,Retail Client,Cash,Completed,ORD023576,Automated migration
2024-11-18,Brake Pads,Braking system,3,1536.63,268.95,4609.89,Retail Client,Cash,Completed,ORD012660,Automated migration
2024-11-18,Brake Pads,Braking system,3,1340.01,185.28,4020.03,Wholesale Client,Maya,Completed,ORD012713,Automated migration
2024-11-18,Brake Pads,Braking system,2,1205.69,119.56,2411.38,Wholesale Client,Bank Transfer,Completed,ORD012720,Automated migration
2024-11-18,Brake Pads,Braking system,2,1215.81,83.17,2431.62,Wholesale Client,Cash,Completed,ORD012721,Automated migration
2024-11-18,Brake Pads,Braking system,3,1481.57,147.03,4444.71,Wholesale Client,Check,Completed,ORD012727,Automated migration
2024-11-18,ECU Module,Electrical system,1,21590.13,987.24,21590.13,Retail Client,GCash,Completed,ORD029467,Automated migration
2024-11-18,ECU Module,Electrical system,1,24851.08,830.37,24851.08,Wholesale Client,GCash,Completed,ORD029477,Automated migration
2024-11-18,Oil Filter,Engine system,1,247.8,36.26,247.8,Retail Client,Bank Transfer,Completed,ORD004019,Automated migration
2024-11-18,Oil Filter,Engine system,1,246.01,33.17,246.01,Wholesale Client,Check,Completed,ORD004030,Automated migration
2024-11-18,Oil Filter,Engine system,3,155.42,44.04,466.26,Wholesale Client,GCash,Completed,ORD004068,Automated migration
2024-11-18,Shock Absorber,Suspension & traction,1,2790.97,128.56,2790.97,Retail Client,Maya,Completed,ORD017641,Automated migration
2024-11-18,Shock Absorber,Suspension & traction,3,3655.42,580.96,10966.26,Wholesale Client,Check,Completed,ORD017642,Automated migration
2024-11-18,Shock Absorber,Suspension & traction,2,3670.9,199.2,7341.8,Retail Client,GCash,Completed,ORD017673,Automated migration
2024-11-18,Shock Absorber,Suspension & traction,3,3200.2,433.38,9600.6,Retail Client,Maya,Completed,ORD017685,Automated migration
2024-11-18,Starter Motor,Electrical system,2,7289.95,745.61,14579.9,Retail Client,GCash,Completed,ORD024782,Automated migration
2024-11-18,Wheel Bearing,Drivetrain,1,1777.39,75.13,1777.39,Retail Client,Cash,Completed,ORD020519,Automated migration
2024-11-18,Wheel Bearing,Drivetrain,1,2880.28,156.96,2880.28,Wholesale Client,Maya,Completed,ORD020524,Automated migration
2024-11-19,Air Filter,Engine system,1,278.35,42.88,278.35,Wholesale Client,Check,Completed,ORD007991,Automated migration
2024-11-19,Air Filter,Engine system,1,316.57,51.01,316.57,Retail Client,Cash,Completed,ORD007999,Automated migration
2024-11-19,Alternator,Electrical system,2,8072.2,520.72,16144.4,Wholesale Client,Bank Transfer,Completed,ORD023544,Automated migration
2024-11-19,Alternator,Electrical system,2,9160.95,937.56,18321.9,Retail Client,Cash,Completed,ORD023550,Automated migration
2024-11-19,Alternator,Electrical system,4,9290.15,1513.96,37160.6,Wholesale Client,GCash,Completed,ORD023563,Automated migration
2024-11-19,Alternator,Electrical system,2,11541.23,932.16,23082.46,Retail Client,Bank Transfer,Completed,ORD023565,Automated migration
2024-11-19,Battery,Electrical system,3,4202.45,584.23,12607.35,Wholesale Client,Maya,Completed,ORD022072,Automated migration
2024-11-19,Brake Pads,Braking system,2,1313.7,112.71,2627.4,Retail Client,GCash,Completed,ORD012653,Automated migration
2024-11-19,Brake Pads,Braking system,2,1207.83,91.31,2415.66,Retail Client,Check,Completed,ORD012696,Automated migration
2024-11-19,Brake Pads,Braking system,2,1042.59,91.74,2085.18,Wholesale Client,Cash,Completed,ORD012697,Automated migration
2024-11-19,Brake Pads,Braking system,1,1093.53,53.37,1093.53,Retail Client,Maya,Completed,ORD012728,Automated migration
2024-11-19,Shock Absorber,Suspension & traction,1,4042.68,189.08,4042.68,Retail Client,Bank Transfer,Completed,ORD017636,Automated migration
2024-11-19,Shock Absorber,Suspension & traction,1,3227.71,195.39,3227.71,Wholesale Client,Bank Transfer,Completed,ORD017645,Automated migration
2024-11-19,Shock Absorber,Suspension & traction,2,3714.37,300.02,7428.74,Retail Client,Maya,Completed,ORD017649,Automated migration
2024-11-19,Shock Absorber,Suspension & traction,2,3025.59,237.06,6051.18,Retail Client,Bank Transfer,Completed,ORD017683,Automated migration
2024-11-19,Shock Absorber,Suspension & traction,1,3850.32,192.27,3850.32,Wholesale Client,GCash,Completed,ORD017692,Automated migration
2024-11-19,Shock Absorber,Suspension & traction,2,3031.67,208.15,6063.34,Wholesale Client,GCash,Completed,ORD017696,Automated migration
2024-11-19,Starter Motor,Electrical system,1,8281.7,365.41,8281.7,Retail Client,Bank Transfer,Completed,ORD024798,Automated migration
2024-11-19,Wheel Bearing,Drivetrain,2,1966.0,137.94,3932.0,Retail Client,Check,Completed,ORD020510,Automated migration
2024-11-19,Wheel Bearing,Drivetrain,1,2192.94,76.75,2192.94,Retail Client,GCash,Completed,ORD020520,Automated migration
2024-11-20,Air Filter,Engine system,3,354.72,75.61,1064.16,Retail Client,Maya,Completed,ORD007975,Automated migration
2024-11-20,Air Filter,Engine system,1,305.21,44.5,305.21,Retail Client,Maya,Completed,ORD007985,Automated migration
2024-11-20,Air Filter,Engine system,3,293.87,57.15,881.61,Wholesale Client,Check,Completed,ORD008000,Automated migration
2024-11-20,Alternator,Electrical system,1,9682.11,419.91,9682.11,Retail Client,Cash,Completed,ORD023554,Automated migration
2024-11-20,Alternator,Electrical system,1,8793.95,318.43,8793.95,Retail Client,Maya,Completed,ORD023559,Automated migration
2024-11-20,Alternator,Electrical system,2,9590.42,737.92,19180.84,Wholesale Client,Maya,Completed,ORD023575,Automated migration
2024-11-20,Battery,Electrical system,1,7799.37,428.34,7799.37,Wholesale Client,Bank Transfer,Completed,ORD022093,Automated migration
2024-11-20,Brake Pads,Braking system,1,1383.48,89.74,1383.48,Wholesale Client,Cash,Completed,ORD012733,Automated migration
2024-11-20,Oil Filter,Engine system,2,208.47,47.79,416.94,Wholesale Client,Cash,Completed,ORD004048,Automated migration
2024-11-20,Oil Filter,Engine system,2,173.39,31.77,346.78,Wholesale Client,GCash,Completed,ORD004064,Automated migration
2024-11-20,Oil Filter,Engine system,1,253.95,52.49,253.95,Retail Client,Maya,Completed,ORD004069,Automated migration
2024-11-20,Shock Absorber,Suspension & traction,1,3478.83,120.1,3478.83,Wholesale Client,Cash,Completed,ORD017624,Automated migration
2024-11-20,Shock Absorber,Suspension & traction,1,3572.91,169.8,3572.91,Wholesale Client,Check,Completed,ORD017635,Automated migration
2024-11-20,Shock Absorber,Suspension & traction,3,2796.65,230.84,8389.95,Wholesale Client,Maya,Completed,ORD017682,Automated migration
2024-11-20,Shock Absorber,Suspension & traction,2,3479.52,220.65,6959.04,Wholesale Client,Bank Transfer,Completed,ORD017693,Automated migration
2024-11-20,Starter Motor,Electrical system,1,8678.61,347.14,8678.61,Retail Client,Bank Transfer,Completed,ORD024781,Automated migration
2024-11-20,Starter Motor,Electrical system,1,9561.32,403.25,9561.32,Retail Client,Cash,Completed,ORD024794,Automated migration
2024-11-20,Wheel Bearing,Drivetrain,1,2854.09,129.63,2854.09,Retail Client,Cash,Completed,ORD020492,Automated migration
2024-11-20,Wheel Bearing,Drivetrain,4,2070.32,304.51,8281.28,Wholesale Client,Cash,Completed,ORD020509,Automated migration
2024-11-20,Wheel Bearing,Drivetrain,1,2439.88,128.71,2439.88,Retail Client,Maya,Completed,ORD020526,Automated migration
2024-11-21,Air Filter,Engine system,1,305.81,53.92,305.81,Wholesale Client,Check,Completed,ORD007973,Automated migration
2024-11-21,Air Filter,Engine system,1,290.68,55.61,290.68,Retail Client,Maya,Completed,ORD007997,Automated migration
2024-11-21,Air Filter,Engine system,2,267.82,53.21,535.64,Retail Client,Maya,Completed,ORD008001,Automated migration
2024-11-21,Air Filter,Engine system,1,330.36,39.56,330.36,Retail Client,Bank Transfer,Completed,ORD008012,Automated migration
2024-11-21,Alternator,Electrical system,2,11819.03,727.68,23638.06,Wholesale Client,Maya,Completed,ORD023558,Automated migration
2024-11-21,Alternator,Electrical system,1,11721.25,451.53,11721.25,Wholesale Client,Cash,Completed,ORD023578,Automated migration
2024-11-21,Alternator,Electrical system,2,6889.54,354.8,13779.08,Wholesale Client,GCash,Completed,ORD023580,Automated migration
2024-11-21,Battery,Electrical system,1,5411.69,208.28,5411.69,Retail Client,GCash,Completed,ORD022070,Automated migration
2024-11-21,Battery,Electrical system,1,7363.87,400.87,7363.87,Wholesale Client,Cash,Completed,ORD022095,Automated migration
2024-11-21,Brake Pads,Braking system,1,1367.22,105.25,1367.22,Retail Client,Maya,Completed,ORD012647,Automated migration
2024-11-21,Brake Pads,Braking system,1,1393.81,98.52,1393.81,Wholesale Client,Bank Transfer,Completed,ORD012712,Automated migration
2024-11-21,Brake Pads,Braking system,1,1188.13,74.4,1188.13,Retail Client,Maya,Completed,ORD012734,Automated migration
2024-11-21,Oil Filter,Engine system,2,147.17,40.49,294.34,Retail Client,GCash,Completed,ORD004004,Automated migration
2024-11-21,Oil Filter,Engine system,1,154.33,32.06,154.33,Wholesale Client,GCash,Completed,ORD004027,Automated migration
2024-11-21,Oil Filter,Engine system,1,198.03,28.14,198.03,Wholesale Client,Cash,Completed,ORD004076,Automated migration
2024-11-21,Oil Filter,Engine system,2,192.52,48.85,385.04,Wholesale Client,Maya,Completed,ORD004082,Automated migration
2024-11-21,Shock Absorber,Suspension & traction,3,2861.22,418.32,8583.66,Retail Client,Maya,Completed,ORD017671,Automated migration
2024-11-21,Shock Absorber,Suspension & traction,1,2498.45,114.61,2498.45,Wholesale Client,GCash,Completed,ORD017698,Automated migration
2024-11-22,Air Filter,Engine system,3,225.45,44.71,676.35,Retail Client,GCash,Completed,ORD007986,Automated migration
2024-11-22,Air Filter,Engine system,1,304.2,40.96,304.2,Retail Client,Maya,Completed,ORD007996,Automated migration
2024-11-22,Air Filter,Engine system,1,234.0,41.21,234.0,Wholesale Client,Bank Transfer,Completed,ORD008017,Automated migration
2024-11-22,Air Filter,Engine system,1,333.28,57.4,333.28,Retail Client,Check,Completed,ORD008024,Automated migration
2024-11-22,Alternator,Electrical system,1,10080.05,370.08,10080.05,Wholesale Client,Check,Completed,ORD023569,Automated migration
2024-11-22,Alternator,Electrical system,2,12415.85,901.16,24831.7,Wholesale Client,Check,Completed,ORD023586,Automated migration
2024-11-22,Battery,Electrical system,1,5542.36,292.9,5542.36,Wholesale Client,Maya,Completed,ORD022090,Automated migration
2024-11-22,Brake Pads,Braking system,2,1322.53,130.56,2645.06,Wholesale Client,GCash,Completed,ORD012684,Automated migration
2024-11-22,Brake Pads,Braking system,1,1093.08,86.57,1093.08,Retail Client,Maya,Completed,ORD012692,Automated migration
2024-11-22,Brake Pads,Braking system,1,1082.11,54.27,1082.11,Retail Client,Cash,Completed,ORD012723,Automated migration
2024-11-22,Brake Pads,Braking system,3,1178.12,176.8,3534.36,Retail Client,Maya,Completed,ORD012724,Automated migration
2024-11-22,ECU Module,Electrical system,2,27744.4,1718.75,55488.8,Wholesale Client,Check,Completed,ORD029466,Automated migration
2024-11-22,Oil Filter,Engine system,1,144.12,51.54,144.12,Retail Client,GCash,Completed,ORD004014,Automated migration
2024-11-22,Oil Filter,Engine system,1,156.34,36.0,156.34,Wholesale Client,Maya,Completed,ORD004031,Automated migration
2024-11-22,Oil Filter,Engine system,1,219.67,52.74,219.67,Wholesale Client,Cash,Completed,ORD004042,Automated migration
2024-11-22,Oil Filter,Engine system,2,204.99,65.45,409.98,Wholesale Client,GCash,Completed,ORD004066,Automated migration
2024-11-22,Oil Filter,Engine system,2,214.68,44.65,429.36,Retail Client,GCash,Completed,ORD004083,Automated migration
2024-11-22,Shock Absorber,Suspension & traction,1,3694.67,142.99,3694.67,Wholesale Client,Bank Transfer,Completed,ORD017652,Automated migration
